application_date,decision_date,processing_days,normalized_processing,application_month,application_year,country_Canada,country_Germany,country_India,country_UK,country_USA,visa_type_Dependent,visa_type_Student,visa_type_Tourist,visa_type_Work,processing_office_Delhi,processing_office_London,processing_office_New York,processing_office_Sydney,processing_office_Toronto,season_Spring,season_Summer,season_Winter,risk_Low Delay
2024-04-11,2024-06-09,59,-0.10652388841126292,4,2024,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
2024-11-27,2024-12-21,24,-1.139022737012578,11,2024,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
2024-01-31,2024-02-26,26,-1.0800228028067886,1,2024,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True
2024-10-18,2024-11-28,41,-0.6375232962633678,10,2024,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2024-12-18,2025-01-30,43,-0.5785233620575784,12,2024,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2024-09-13,2024-11-26,74,0.3359756181321578,9,2024,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-11-02,2024-11-12,10,-1.552022276453104,11,2024,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2024-05-08,2024-05-16,8,-1.6110222106588934,5,2024,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
2024-10-21,2025-01-09,80,0.5129754207495262,10,2024,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-01-21,2024-05-02,102,1.1619746970132099,1,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-29,2025-01-29,61,-0.047523954205473486,11,2024,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-08-11,2024-11-05,86,0.6899752233668944,8,2024,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2024-06-27,2024-08-23,57,-0.16552382261705234,6,2024,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
2024-02-23,2024-06-16,114,1.5159743022479466,2,2024,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
2024-12-21,2025-02-27,68,0.15897581551478954,12,2024,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-01-19,2024-03-22,63,0.011475980000315947,1,2024,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
2024-06-14,2024-07-03,19,-1.2865225725270515,6,2024,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
2024-12-02,2025-03-28,116,1.574974236453736,12,2024,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2024-01-28,2024-02-26,29,-0.9915229014981044,1,2024,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
2024-09-12,2024-12-06,85,0.6604752562639997,9,2024,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2024-05-16,2024-07-30,75,0.3654755852350525,5,2024,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
2024-12-23,2025-02-28,67,0.12947584841189483,12,2024,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2024-11-07,2025-02-22,107,1.3094745325276835,11,2024,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
2024-10-09,2024-10-15,6,-1.6700221448646828,10,2024,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-04-25,2024-08-15,112,1.456974368042157,4,2024,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2024-11-27,2025-03-18,111,1.4274744009392624,11,2024,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-05-29,2024-08-07,70,0.21797574972057895,5,2024,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
2024-09-04,2024-11-08,65,0.07047591420610538,9,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-15,2024-05-08,54,-0.2540237239257365,3,2024,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
2024-03-10,2024-07-03,115,1.5454742693508412,3,2024,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
2024-06-23,2024-10-06,105,1.2504745983218941,6,2024,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
2024-05-24,2024-08-29,97,1.0144748614987362,5,2024,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2024-12-03,2025-02-08,67,0.12947584841189483,12,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-09-04,2024-10-23,49,-0.40152355944021006,9,2024,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2024-07-12,2024-09-13,63,0.011475980000315947,7,2024,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
2024-05-02,2024-07-19,78,0.4539754865437367,5,2024,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
2024-01-23,2024-03-08,45,-0.519523427851789,1,2024,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
2024-07-14,2024-09-06,54,-0.2540237239257365,7,2024,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
2024-01-19,2024-02-09,21,-1.227522638321262,1,2024,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
2024-02-21,2024-06-16,116,1.574974236453736,2,2024,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2024-08-21,2024-08-27,6,-1.6700221448646828,8,2024,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
2024-12-01,2024-12-25,24,-1.139022737012578,12,2024,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2024-06-22,2024-09-14,84,0.630975289161105,6,2024,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2024-02-11,2024-06-04,114,1.5159743022479466,2,2024,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2024-06-11,2024-09-04,85,0.6604752562639997,6,2024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-01-19,2024-04-12,84,0.630975289161105,1,2024,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2024-12-16,2025-01-26,41,-0.6375232962633678,12,2024,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True
2024-02-20,2024-06-01,102,1.1619746970132099,2,2024,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2024-03-26,2024-06-27,93,0.8964749930871575,3,2024,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
2024-06-15,2024-09-29,106,1.2799745654247887,6,2024,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
2024-07-10,2024-09-08,60,-0.0770239213083682,7,2024,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
2024-07-29,2024-10-14,77,0.424475519440842,7,2024,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2024-03-30,2024-04-14,15,-1.4045224409386305,3,2024,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2024-12-15,2025-01-19,35,-0.8145230988807362,12,2024,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
2024-04-28,2024-07-01,64,0.04097594710321067,4,2024,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
2024-05-10,2024-08-08,90,0.8079750917784733,5,2024,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2024-12-12,2025-02-24,74,0.3359756181321578,12,2024,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
2024-06-25,2024-09-13,80,0.5129754207495262,6,2024,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2024-05-08,2024-07-10,63,0.011475980000315947,5,2024,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
2024-09-04,2024-09-22,18,-1.3160225396299463,9,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-07-02,2024-09-18,78,0.4539754865437367,7,2024,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
2024-12-03,2025-01-27,55,-0.22452375682284179,12,2024,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True
2024-12-17,2025-03-31,104,1.2209746312189993,12,2024,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2024-09-11,2024-12-31,111,1.4274744009392624,9,2024,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2024-06-29,2024-08-01,33,-0.8735230330865256,6,2024,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
2024-05-08,2024-08-07,91,0.837475058881368,5,2024,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
2024-02-19,2024-06-18,120,1.6929741048653149,2,2024,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2024-08-13,2024-08-22,9,-1.5815222435559988,8,2024,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
2024-03-08,2024-03-24,16,-1.3750224738357357,3,2024,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True
2024-07-31,2024-08-27,27,-1.0505228357038938,7,2024,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
2024-07-06,2024-09-16,72,0.2769756839263684,7,2024,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
2024-05-11,2024-08-29,110,1.3979744338363675,5,2024,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
2024-06-22,2024-10-07,107,1.3094745325276835,6,2024,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-03-13,2024-06-22,101,1.1324747299103153,3,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-07-06,2024-07-22,16,-1.3750224738357357,7,2024,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
2024-10-01,2024-10-21,20,-1.257022605424157,10,2024,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2024-12-10,2025-01-17,38,-0.726023197572052,12,2024,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
2024-07-09,2024-07-27,18,-1.3160225396299463,7,2024,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
2024-01-13,2024-04-06,84,0.630975289161105,1,2024,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
